id,sequence,response_type,choices,response,task,event,codeBedingung,codeTrialtype,codeTrialno,codePrämisse,codeLOROGL,condition_code 1 Neutral 2 Räumlich 3 Visuell,trial type_1 Con_2Incon,prämissen_1 gl./ungl._2 ungl./gl.,fact_type_1 absteigend_2 aufsteigend,mögliche Antwort,corr_err,korrektes Modell_1 Ja_0 Nein,konsistenzbewertung_1 Ja_0 Nein,korrekte Konsistenzbewertung_0 Nein_1 Ja,0 korrekt konsistent_1 korrekt inkonsistent_2 falsch konsistent_3 falsch inkonsistent,revidiertes Modell_0 nicht revidiert_1 Glaubwürdig_2 Unglaubwürdig_3 falsch revidiert-gespiegeltes falsches Modell_4 falsch revidiert-richtiges Modell,revidiertes Modell_0 nicht revidiert_1 LO verschoben_2 RO verschoben_falsch revidiert gespiegeltes Modell_4falsch revidiert richtiges Modell,revidiertes Modell_0 LO=Glaubwürdig_1 LO=Unglaubwürdig_2 RO=Glaubwürdig_3 RO=Unglaubwürdig,domain,task_enc
1,1,single-choice,CAB|BAC,BAC,Right;A;B/Right;C;A,69_R_Con_gu_aufauf_modri_factab_revri_model,R_,Co,el,gu_a,ctab_revri_model,2,1,,,right,C,1,1,1,0,0,0,0,spatial-relational,69_R_Con_gu_aufauf_modri_factab_revri_task
1,2,verify,Left;B;C,True,BAC,69_R_Con_gu_aufauf_modri_factab_revri_fact,R_,Co,ct,gu_a,actab_revri_fact,2,1,,,right,C,1,1,1,0,0,0,0,spatial-relational,69_R_Con_gu_aufauf_modri_factab_revri_task
1,1,single-choice,ABC|CBA,CBA,Left;A;B/Left;B;C,100_R_Incon_gu_abab_modle_factauf_revgle_lori_model,_R,_I,el,on_g,evgle_lori_model,2,2,,,left,E,0,0,1,1,2,1,2,spatial-relational,100_R_Incon_gu_abab_modle_factauf_revgle_lori_task
1,2,verify,Right;A;C,False,ABC,100_R_Incon_gu_abab_modle_factauf_revgle_lori_fact,_R,_I,ct,on_g,revgle_lori_fact,2,2,,,left,C,0,0,1,1,2,1,2,spatial-relational,100_R_Incon_gu_abab_modle_factauf_revgle_lori_task
1,3,single-choice,CAB|BCA,BCA,ABC/Right;A;C,100_R_Incon_gu_abab_modle_factauf_revgle_lori_revmodel,_R,_I,el,on_g,le_lori_revmodel,2,2,,,left,E,0,0,1,1,2,1,2,spatial-relational,100_R_Incon_gu_abab_modle_factauf_revgle_lori_task
1,1,single-choice,BAC|CAB,BAC,Right;A;B/Right;C;A,1_N_Con_gu_aufauf_modle_factauf_revle_model,_C,on,el,u_au,tauf_revle_model,1,1,,,left,C,1,1,1,0,0,0,0,spatial-relational,1_N_Con_gu_aufauf_modle_factauf_revle_task
1,2,verify,Right;C;B,True,BAC,1_N_Con_gu_aufauf_modle_factauf_revle_fact,_C,on,ct,u_au,ctauf_revle_fact,1,1,,,right,C,1,1,1,0,0,0,0,spatial-relational,1_N_Con_gu_aufauf_modle_factauf_revle_task
1,1,single-choice,CBA|ABC,CBA,Left;A;B/Right;C;B,103_R_Incon_gu_abauf_modri_factab_revgri_lori_model,_R,_I,el,on_g,evgri_lori_model,2,2,,,right,E,0,1,0,2,0,0,0,spatial-relational,103_R_Incon_gu_abauf_modri_factab_revgri_lori_task
1,2,verify,Left;C;A,True,ABC,103_R_Incon_gu_abauf_modri_factab_revgri_lori_fact,_R,_I,ct,on_g,revgri_lori_fact,2,2,,,left,E,0,1,0,2,0,0,0,spatial-relational,103_R_Incon_gu_abauf_modri_factab_revgri_lori_task
1,1,single-choice,CAB|BAC,BAC,Right;A;B/Left;A;C,174_V_Incon_ug_aufab_modri_factab_revgle_lori_model,_V,_I,el,on_u,evgle_lori_model,3,2,,,right,C,1,1,0,2,0,0,0,spatial-relational,174_V_Incon_ug_aufab_modri_factab_revgle_lori_task
1,2,verify,Left;C;B,True,BAC,174_V_Incon_ug_aufab_modri_factab_revgle_lori_fact,_V,_I,ct,on_u,revgle_lori_fact,3,2,,,left,E,1,1,0,2,0,0,0,spatial-relational,174_V_Incon_ug_aufab_modri_factab_revgle_lori_task
1,1,single-choice,ABC|CBA,ABC,Left;A;B/Right;C;B,19_N_Con_gu_abauf_modle_factab_revri_model,N_,Co,el,gu_a,ctab_revri_model,1,1,,,left,C,1,1,1,0,0,0,0,spatial-relational,19_N_Con_gu_abauf_modle_factab_revri_task
1,2,verify,Left;A;C,True,ABC,19_N_Con_gu_abauf_modle_factab_revri_fact,N_,Co,ct,gu_a,actab_revri_fact,1,1,,,right,C,1,1,1,0,0,0,0,spatial-relational,19_N_Con_gu_abauf_modle_factab_revri_task
1,1,single-choice,BAC|CAB,BAC,Right;A;B/Right;C;A,185_V_Incon_ug_aufauf_modle_factab_revgri_lole_model,_V,_I,el,on_u,evgri_lole_model,3,2,,,left,C,1,0,1,1,1,2,3,spatial-relational,185_V_Incon_ug_aufauf_modle_factab_revgri_lole_task
1,2,verify,Left;C;B,False,BAC,185_V_Incon_ug_aufauf_modle_factab_revgri_lole_fact,_V,_I,ct,on_u,revgri_lole_fact,3,2,,,left,C,1,0,1,1,1,2,3,spatial-relational,185_V_Incon_ug_aufauf_modle_factab_revgri_lole_task
1,3,single-choice,CBA|ACB,ACB,BAC/Left;C;B,185_V_Incon_ug_aufauf_modle_factab_revgri_lole_revmodel,_V,_I,el,on_u,ri_lole_revmodel,3,2,,,right,C,1,0,1,1,1,2,3,spatial-relational,185_V_Incon_ug_aufauf_modle_factab_revgri_lole_task
1,1,single-choice,CBA|ABC,ABC,Left;A;B/Right;C;B,183_V_Incon_gu_abauf_modri_factauf_revgri_lole_model,_V,_I,el,on_g,evgri_lole_model,3,2,,,right,C,1,0,1,1,2,1,2,spatial-relational,183_V_Incon_gu_abauf_modri_factauf_revgri_lole_task
1,2,verify,Right;A;C,False,ABC,183_V_Incon_gu_abauf_modri_factauf_revgri_lole_fact,_V,_I,ct,on_g,revgri_lole_fact,3,2,,,left,C,1,0,1,1,2,1,2,spatial-relational,183_V_Incon_gu_abauf_modri_factauf_revgri_lole_task
1,3,single-choice,BCA|CAB,BCA,ABC/Right;A;C,183_V_Incon_gu_abauf_modri_factauf_revgri_lole_revmodel,_V,_I,el,on_g,ri_lole_revmodel,3,2,,,right,E,1,0,1,1,2,1,2,spatial-relational,183_V_Incon_gu_abauf_modri_factauf_revgri_lole_task
1,1,single-choice,CBA|ABC,ABC,Left;A;B/Left;B;C,32_N_Con_ug_abab_modri_factauf_revle_model,N_,Co,el,ug_a,tauf_revle_model,1,1,,,right,C,1,1,1,0,0,0,0,spatial-relational,32_N_Con_ug_abab_modri_factauf_revle_task
1,2,verify,Right;C;A,True,ABC,32_N_Con_ug_abab_modri_factauf_revle_fact,N_,Co,ct,ug_a,ctauf_revle_fact,1,1,,,right,C,1,1,1,0,0,0,0,spatial-relational,32_N_Con_ug_abab_modri_factauf_revle_task
1,1,single-choice,BAC|CAB,BAC,Right;A;B/Left;A;C,82_R_Con_gu_aufab_modle_factab_revle_model,R_,Co,el,gu_a,ctab_revle_model,2,1,,,left,C,1,1,1,0,0,0,0,spatial-relational,82_R_Con_gu_aufab_modle_factab_revle_task
1,2,verify,Left;B;C,True,BAC,82_R_Con_gu_aufab_modle_factab_revle_fact,R_,Co,ct,gu_a,actab_revle_fact,2,1,,,right,C,1,1,1,0,0,0,0,spatial-relational,82_R_Con_gu_aufab_modle_factab_revle_task
1,1,single-choice,CBA|ABC,ABC,Left;A;B/Right;C;B,7_N_Con_gu_abauf_modri_factab_revle_model,_C,on,el,u_ab,ctab_revle_model,1,1,,,right,C,1,1,1,0,0,0,0,spatial-relational,7_N_Con_gu_abauf_modri_factab_revle_task
1,2,verify,Left;A;C,True,ABC,7_N_Con_gu_abauf_modri_factab_revle_fact,_C,on,ct,u_ab,actab_revle_fact,1,1,,,right,C,1,1,1,0,0,0,0,spatial-relational,7_N_Con_gu_abauf_modri_factab_revle_task
1,1,single-choice,CAB|BAC,BAC,Right;A;B/Right;C;A,133_R_Con_gu_aufauf_modri_factab_revri_model,_R,_C,el,_gu_,ctab_revri_model,2,1,,,right,C,1,1,1,0,0,0,0,spatial-relational,133_R_Con_gu_aufauf_modri_factab_revri_task
1,2,verify,Left;B;C,True,BAC,133_R_Con_gu_aufauf_modri_factab_revri_fact,_R,_C,ct,_gu_,actab_revri_fact,2,1,,,right,C,1,1,1,0,0,0,0,spatial-relational,133_R_Con_gu_aufauf_modri_factab_revri_task
1,1,single-choice,BAC|CAB,BAC,Right;A;B/Right;C;A,177_V_Incon_gu_aufauf_modle_factab_revgri_lori_model,_V,_I,el,on_g,evgri_lori_model,3,2,,,left,C,1,0,1,1,1,1,1,spatial-relational,177_V_Incon_gu_aufauf_modle_factab_revgri_lori_task
1,2,verify,Left;C;B,False,BAC,177_V_Incon_gu_aufauf_modle_factab_revgri_lori_fact,_V,_I,ct,on_g,revgri_lori_fact,3,2,,,left,C,1,0,1,1,1,1,1,spatial-relational,177_V_Incon_gu_aufauf_modle_factab_revgri_lori_task
1,3,single-choice,ACB|CBA,CBA,BAC/Left;C;B,177_V_Incon_gu_aufauf_modle_factab_revgri_lori_revmodel,_V,_I,el,on_g,ri_lori_revmodel,3,2,,,right,C,1,0,1,1,1,1,1,spatial-relational,177_V_Incon_gu_aufauf_modle_factab_revgri_lori_task
1,1,single-choice,CAB|BAC,BAC,Right;A;B/Right;C;A,117_R_Incon_gu_aufauf_modri_factauf_revgle_lori_model,_R,_I,el,on_g,evgle_lori_model,2,2,,,right,C,1,0,1,1,2,1,2,spatial-relational,117_R_Incon_gu_aufauf_modri_factauf_revgle_lori_task
1,2,verify,Right;B;C,False,BAC,117_R_Incon_gu_aufauf_modri_factauf_revgle_lori_fact,_R,_I,ct,on_g,revgle_lori_fact,2,2,,,left,C,1,0,1,1,2,1,2,spatial-relational,117_R_Incon_gu_aufauf_modri_factauf_revgle_lori_task
1,3,single-choice,CBA|ACB,ACB,BAC/Right;B;C,117_R_Incon_gu_aufauf_modri_factauf_revgle_lori_revmodel,_R,_I,el,on_g,le_lori_revmodel,2,2,,,left,E,1,0,1,1,2,1,2,spatial-relational,117_R_Incon_gu_aufauf_modri_factauf_revgle_lori_task
1,1,single-choice,BAC|CAB,BAC,Right;A;B/Right;C;A,9_N_Con_ug_aufauf_modle_factauf_revle_model,_C,on,el,g_au,tauf_revle_model,1,1,,,left,C,1,1,1,0,0,0,0,spatial-relational,9_N_Con_ug_aufauf_modle_factauf_revle_task
1,2,verify,Right;C;B,True,BAC,9_N_Con_ug_aufauf_modle_factauf_revle_fact,_C,on,ct,g_au,ctauf_revle_fact,1,1,,,right,C,1,1,1,0,0,0,0,spatial-relational,9_N_Con_ug_aufauf_modle_factauf_revle_task
1,1,single-choice,CBA|ABC,ABC,Left;A;B/Left;B;C,24_N_Con_gu_abab_modri_factauf_revle_model,N_,Co,el,gu_a,tauf_revle_model,1,1,,,right,C,1,1,1,0,0,0,0,spatial-relational,24_N_Con_gu_abab_modri_factauf_revle_task
1,2,verify,Right;C;A,True,ABC,24_N_Con_gu_abab_modri_factauf_revle_fact,N_,Co,ct,gu_a,ctauf_revle_fact,1,1,,,right,C,1,1,1,0,0,0,0,spatial-relational,24_N_Con_gu_abab_modri_factauf_revle_task
1,1,single-choice,ABC|CBA,ABC,Left;A;B/Left;B;C,28_N_Con_ug_abab_modle_factab_revri_model,N_,Co,el,ug_a,ctab_revri_model,1,1,,,left,C,1,1,1,0,0,0,0,spatial-relational,28_N_Con_ug_abab_modle_factab_revri_task
1,2,verify,Left;A;C,True,ABC,28_N_Con_ug_abab_modle_factab_revri_fact,N_,Co,ct,ug_a,actab_revri_fact,1,1,,,right,C,1,1,1,0,0,0,0,spatial-relational,28_N_Con_ug_abab_modle_factab_revri_task
1,1,single-choice,CBA|ABC,ABC,Left;A;B/Right;C;B,151_V_Con_gu_abauf_modri_factauf_revle_model,_V,_C,el,_gu_,tauf_revle_model,3,1,,,right,C,1,1,1,0,0,0,0,spatial-relational,151_V_Con_gu_abauf_modri_factauf_revle_task
1,2,verify,Right;C;A,True,ABC,151_V_Con_gu_abauf_modri_factauf_revle_fact,_V,_C,ct,_gu_,ctauf_revle_fact,3,1,,,right,C,1,1,1,0,0,0,0,spatial-relational,151_V_Con_gu_abauf_modri_factauf_revle_task
1,1,single-choice,CBA|ABC,ABC,Left;A;B/Right;C;B,47_N_Incon_ug_abauf_modri_factab_revgri_lole_model,N_,In,el,n_ug,evgri_lole_model,1,2,,,right,C,1,0,1,1,2,1,2,spatial-relational,47_N_Incon_ug_abauf_modri_factab_revgri_lole_task
1,2,verify,Left;C;A,False,ABC,47_N_Incon_ug_abauf_modri_factab_revgri_lole_fact,N_,In,ct,n_ug,revgri_lole_fact,1,2,,,left,C,1,0,1,1,2,1,2,spatial-relational,47_N_Incon_ug_abauf_modri_factab_revgri_lole_task
1,3,single-choice,CAB|BCA,CAB,ABC/Left;C;A,47_N_Incon_ug_abauf_modri_factab_revgri_lole_revmodel,N_,In,el,n_ug,ri_lole_revmodel,1,2,,,right,E,1,0,1,1,2,1,2,spatial-relational,47_N_Incon_ug_abauf_modri_factab_revgri_lole_task
1,1,single-choice,CBA|ABC,ABC,Left;A;B/Left;B;C,64_N_Incon_ug_abab_modri_factauf_revgri_lori_model,N_,In,el,n_ug,evgri_lori_model,1,2,,,right,C,1,0,1,1,1,1,1,spatial-relational,64_N_Incon_ug_abab_modri_factauf_revgri_lori_task
1,2,verify,Right;A;C,False,ABC,64_N_Incon_ug_abab_modri_factauf_revgri_lori_fact,N_,In,ct,n_ug,revgri_lori_fact,1,2,,,left,C,1,0,1,1,1,1,1,spatial-relational,64_N_Incon_ug_abab_modri_factauf_revgri_lori_task
1,3,single-choice,CAB|BCA,BCA,ABC/Right;A;C,64_N_Incon_ug_abab_modri_factauf_revgri_lori_revmodel,N_,In,el,n_ug,ri_lori_revmodel,1,2,,,right,C,1,0,1,1,1,1,1,spatial-relational,64_N_Incon_ug_abab_modri_factauf_revgri_lori_task
1,1,single-choice,CAB|BAC,BAC,Right;A;B/Left;A;C,78_R_Con_ug_aufab_modri_factab_revri_model,R_,Co,el,ug_a,ctab_revri_model,2,1,,,right,C,1,1,1,0,0,0,0,spatial-relational,78_R_Con_ug_aufab_modri_factab_revri_task
1,2,verify,Left;B;C,True,BAC,78_R_Con_ug_aufab_modri_factab_revri_fact,R_,Co,ct,ug_a,actab_revri_fact,2,1,,,right,C,1,1,1,0,0,0,0,spatial-relational,78_R_Con_ug_aufab_modri_factab_revri_task
1,1,single-choice,BAC|CAB,BAC,Right;A;B/Right;C;A,105_R_Incon_ug_aufauf_modle_factauf_revgri_lori_model,_R,_I,el,on_u,evgri_lori_model,2,2,,,left,C,1,0,1,1,1,1,1,spatial-relational,105_R_Incon_ug_aufauf_modle_factauf_revgri_lori_task
1,2,verify,Right;B;C,False,BAC,105_R_Incon_ug_aufauf_modle_factauf_revgri_lori_fact,_R,_I,ct,on_u,revgri_lori_fact,2,2,,,left,C,1,0,1,1,1,1,1,spatial-relational,105_R_Incon_ug_aufauf_modle_factauf_revgri_lori_task
1,3,single-choice,CBA|ACB,ACB,BAC/Right;B;C,105_R_Incon_ug_aufauf_modle_factauf_revgri_lori_revmodel,_R,_I,el,on_u,ri_lori_revmodel,2,2,,,right,C,1,0,1,1,1,1,1,spatial-relational,105_R_Incon_ug_aufauf_modle_factauf_revgri_lori_task
1,1,single-choice,CAB|BAC,BAC,Right;A;B/Left;A;C,94_R_Con_ug_aufab_modri_factauf_revri_model,R_,Co,el,ug_a,tauf_revri_model,2,1,,,right,C,1,1,1,0,0,0,0,spatial-relational,94_R_Con_ug_aufab_modri_factauf_revri_task
1,2,verify,Right;C;B,True,BAC,94_R_Con_ug_aufab_modri_factauf_revri_fact,R_,Co,ct,ug_a,ctauf_revri_fact,2,1,,,right,C,1,1,1,0,0,0,0,spatial-relational,94_R_Con_ug_aufab_modri_factauf_revri_task
1,1,single-choice,BAC|CAB,BAC,Right;A;B/Left;A;C,138_V_Con_ug_aufab_modle_factauf_revle_model,_V,_C,el,_ug_,tauf_revle_model,3,1,,,left,C,1,1,1,0,0,0,0,spatial-relational,138_V_Con_ug_aufab_modle_factauf_revle_task
1,2,verify,Right;C;B,True,BAC,138_V_Con_ug_aufab_modle_factauf_revle_fact,_V,_C,ct,_ug_,ctauf_revle_fact,3,1,,,right,C,1,1,1,0,0,0,0,spatial-relational,138_V_Con_ug_aufab_modle_factauf_revle_task
1,1,single-choice,ABC|CBA,ABC,Left;A;B/Left;B;C,164_V_Incon_gu_abab_modle_factauf_revgle_lori_model,_V,_I,el,on_g,evgle_lori_model,3,2,,,left,C,1,0,1,1,1,2,3,spatial-relational,164_V_Incon_gu_abab_modle_factauf_revgle_lori_task
1,2,verify,Right;A;C,False,ABC,164_V_Incon_gu_abab_modle_factauf_revgle_lori_fact,_V,_I,ct,on_g,revgle_lori_fact,3,2,,,left,C,1,0,1,1,1,2,3,spatial-relational,164_V_Incon_gu_abab_modle_factauf_revgle_lori_task
1,3,single-choice,CAB|BCA,CAB,ABC/Right;A;C,164_V_Incon_gu_abab_modle_factauf_revgle_lori_revmodel,_V,_I,el,on_g,le_lori_revmodel,3,2,,,left,C,1,0,1,1,1,2,3,spatial-relational,164_V_Incon_gu_abab_modle_factauf_revgle_lori_task
1,1,single-choice,CBA|ABC,ABC,Left;A;B/Left;B;C,160_V_Con_ug_abab_modri_factauf_revle_model,_V,_C,el,_ug_,tauf_revle_model,3,1,,,right,C,1,1,1,0,0,0,0,spatial-relational,160_V_Con_ug_abab_modri_factauf_revle_task
1,2,verify,Right;C;A,True,ABC,160_V_Con_ug_abab_modri_factauf_revle_fact,_V,_C,ct,_ug_,ctauf_revle_fact,3,1,,,right,C,1,1,1,0,0,0,0,spatial-relational,160_V_Con_ug_abab_modri_factauf_revle_task
1,1,single-choice,ABC|CBA,CBA,Left;A;B/Left;B;C,52_N_Incon_gu_abab_modle_factab_revgle_lole_model,N_,In,el,n_gu,evgle_lole_model,1,2,,,left,E,0,1,0,2,0,0,0,spatial-relational,52_N_Incon_gu_abab_modle_factab_revgle_lole_task
1,2,verify,Left;C;A,True,ABC,52_N_Incon_gu_abab_modle_factab_revgle_lole_fact,N_,In,ct,n_gu,revgle_lole_fact,1,2,,,left,E,0,1,0,2,0,0,0,spatial-relational,52_N_Incon_gu_abab_modle_factab_revgle_lole_task
1,1,single-choice,ABC|CBA,ABC,Left;A;B/Right;C;B,171_V_Incon_ug_abauf_modle_factauf_revgle_lole_model,_V,_I,el,on_u,evgle_lole_model,3,2,,,left,C,1,0,1,1,1,1,1,spatial-relational,171_V_Incon_ug_abauf_modle_factauf_revgle_lole_task
1,2,verify,Right;A;C,False,ABC,171_V_Incon_ug_abauf_modle_factauf_revgle_lole_fact,_V,_I,ct,on_u,revgle_lole_fact,3,2,,,left,C,1,0,1,1,1,1,1,spatial-relational,171_V_Incon_ug_abauf_modle_factauf_revgle_lole_task
1,3,single-choice,BCA|CAB,BCA,ABC/Right;A;C,171_V_Incon_ug_abauf_modle_factauf_revgle_lole_revmodel,_V,_I,el,on_u,le_lole_revmodel,3,2,,,left,C,1,0,1,1,1,1,1,spatial-relational,171_V_Incon_ug_abauf_modle_factauf_revgle_lole_task
1,1,single-choice,ABC|CBA,ABC,Left;A;B/Left;B;C,172_V_Incon_ug_abab_modle_factauf_revgle_lole_model,_V,_I,el,on_u,evgle_lole_model,3,2,,,left,C,1,0,1,1,1,1,1,spatial-relational,172_V_Incon_ug_abab_modle_factauf_revgle_lole_task
1,2,verify,Right;A;C,False,ABC,172_V_Incon_ug_abab_modle_factauf_revgle_lole_fact,_V,_I,ct,on_u,revgle_lole_fact,3,2,,,left,C,1,0,1,1,1,1,1,spatial-relational,172_V_Incon_ug_abab_modle_factauf_revgle_lole_task
1,3,single-choice,BCA|CAB,BCA,ABC/Right;A;C,172_V_Incon_ug_abab_modle_factauf_revgle_lole_revmodel,_V,_I,el,on_u,le_lole_revmodel,3,2,,,left,C,1,0,1,1,1,1,1,spatial-relational,172_V_Incon_ug_abab_modle_factauf_revgle_lole_task
1,1,single-choice,BAC|CAB,BAC,Right;A;B/Right;C;A,89_R_Con_ug_aufauf_modle_factab_revle_model,R_,Co,el,ug_a,ctab_revle_model,2,1,,,left,C,1,1,1,0,0,0,0,spatial-relational,89_R_Con_ug_aufauf_modle_factab_revle_task
1,2,verify,Left;B;C,True,BAC,89_R_Con_ug_aufauf_modle_factab_revle_fact,R_,Co,ct,ug_a,actab_revle_fact,2,1,,,right,C,1,1,1,0,0,0,0,spatial-relational,89_R_Con_ug_aufauf_modle_factab_revle_task
1,1,single-choice,CBA|ABC,ABC,Left;A;B/Right;C;B,79_R_Con_ug_abauf_modri_factab_revle_model,R_,Co,el,ug_a,ctab_revle_model,2,1,,,right,C,1,1,1,0,0,0,0,spatial-relational,79_R_Con_ug_abauf_modri_factab_revle_task
1,2,verify,Left;A;C,True,ABC,79_R_Con_ug_abauf_modri_factab_revle_fact,R_,Co,ct,ug_a,actab_revle_fact,2,1,,,right,C,1,1,1,0,0,0,0,spatial-relational,79_R_Con_ug_abauf_modri_factab_revle_task
1,1,single-choice,CAB|BAC,BAC,Right;A;B/Left;A;C,102_R_Incon_gu_aufab_modri_factab_revgle_lole_model,_R,_I,el,on_g,evgle_lole_model,2,2,,,right,C,1,0,1,1,1,1,1,spatial-relational,102_R_Incon_gu_aufab_modri_factab_revgle_lole_task
1,2,verify,Left;C;B,False,BAC,102_R_Incon_gu_aufab_modri_factab_revgle_lole_fact,_R,_I,ct,on_g,revgle_lole_fact,2,2,,,left,C,1,0,1,1,1,1,1,spatial-relational,102_R_Incon_gu_aufab_modri_factab_revgle_lole_task
1,3,single-choice,CBA|ACB,CBA,BAC/Left;C;B,102_R_Incon_gu_aufab_modri_factab_revgle_lole_revmodel,_R,_I,el,on_g,le_lole_revmodel,2,2,,,left,C,1,0,1,1,1,1,1,spatial-relational,102_R_Incon_gu_aufab_modri_factab_revgle_lole_task
1,1,single-choice,CAB|BAC,BAC,Right;A;B/Right;C;A,13_N_Con_ug_aufauf_modri_factab_revri_model,N_,Co,el,ug_a,ctab_revri_model,1,1,,,right,C,1,1,1,0,0,0,0,spatial-relational,13_N_Con_ug_aufauf_modri_factab_revri_task
1,2,verify,Left;B;C,True,BAC,13_N_Con_ug_aufauf_modri_factab_revri_fact,N_,Co,ct,ug_a,actab_revri_fact,1,1,,,right,C,1,1,1,0,0,0,0,spatial-relational,13_N_Con_ug_aufauf_modri_factab_revri_task
1,1,single-choice,CAB|BAC,BAC,Right;A;B/Left;A;C,118_R_Incon_gu_aufab_modri_factauf_revgle_lori_model,_R,_I,el,on_g,evgle_lori_model,2,2,,,right,C,1,0,1,1,2,1,2,spatial-relational,118_R_Incon_gu_aufab_modri_factauf_revgle_lori_task
1,2,verify,Right;B;C,False,BAC,118_R_Incon_gu_aufab_modri_factauf_revgle_lori_fact,_R,_I,ct,on_g,revgle_lori_fact,2,2,,,left,C,1,0,1,1,2,1,2,spatial-relational,118_R_Incon_gu_aufab_modri_factauf_revgle_lori_task
1,3,single-choice,CBA|ACB,ACB,BAC/Right;B;C,118_R_Incon_gu_aufab_modri_factauf_revgle_lori_revmodel,_R,_I,el,on_g,le_lori_revmodel,2,2,,,left,E,1,0,1,1,2,1,2,spatial-relational,118_R_Incon_gu_aufab_modri_factauf_revgle_lori_task
1,1,single-choice,CBA|ABC,ABC,Left;A;B/Right;C;B,39_N_Incon_gu_abauf_modri_factab_revgri_lori_model,N_,In,el,n_gu,evgri_lori_model,1,2,,,right,C,1,0,1,1,1,1,1,spatial-relational,39_N_Incon_gu_abauf_modri_factab_revgri_lori_task
1,2,verify,Left;C;A,False,ABC,39_N_Incon_gu_abauf_modri_factab_revgri_lori_fact,N_,In,ct,n_gu,revgri_lori_fact,1,2,,,left,C,1,0,1,1,1,1,1,spatial-relational,39_N_Incon_gu_abauf_modri_factab_revgri_lori_task
1,3,single-choice,BCA|CAB,CAB,ABC/Left;C;A,39_N_Incon_gu_abauf_modri_factab_revgri_lori_revmodel,N_,In,el,n_gu,ri_lori_revmodel,1,2,,,right,C,1,0,1,1,1,1,1,spatial-relational,39_N_Incon_gu_abauf_modri_factab_revgri_lori_task
1,1,single-choice,CAB|BAC,BAC,Right;A;B/Left;A;C,6_N_Con_gu_aufab_modri_factab_revri_model,_C,on,el,u_au,ctab_revri_model,1,1,,,right,C,1,1,1,0,0,0,0,spatial-relational,6_N_Con_gu_aufab_modri_factab_revri_task
1,2,verify,Left;B;C,True,BAC,6_N_Con_gu_aufab_modri_factab_revri_fact,_C,on,ct,u_au,actab_revri_fact,1,1,,,right,C,1,1,1,0,0,0,0,spatial-relational,6_N_Con_gu_aufab_modri_factab_revri_task
1,1,single-choice,BAC|CAB,BAC,Right;A;B/Left;A;C,162_V_Incon_gu_aufab_modle_factauf_revgri_lole_model,_V,_I,el,on_g,evgri_lole_model,3,2,,,left,C,1,0,1,1,2,1,2,spatial-relational,162_V_Incon_gu_aufab_modle_factauf_revgri_lole_task
1,2,verify,Right;B;C,False,BAC,162_V_Incon_gu_aufab_modle_factauf_revgri_lole_fact,_V,_I,ct,on_g,revgri_lole_fact,3,2,,,left,C,1,0,1,1,2,1,2,spatial-relational,162_V_Incon_gu_aufab_modle_factauf_revgri_lole_task
1,3,single-choice,ACB|CBA,ACB,BAC/Right;B;C,162_V_Incon_gu_aufab_modle_factauf_revgri_lole_revmodel,_V,_I,el,on_g,ri_lole_revmodel,3,2,,,right,E,1,0,1,1,2,1,2,spatial-relational,162_V_Incon_gu_aufab_modle_factauf_revgri_lole_task
1,1,single-choice,CBA|ABC,ABC,Left;A;B/Right;C;B,55_N_Incon_gu_abauf_modri_factauf_revgri_lole_model,N_,In,el,n_gu,evgri_lole_model,1,2,,,right,C,1,0,1,1,2,1,2,spatial-relational,55_N_Incon_gu_abauf_modri_factauf_revgri_lole_task
1,2,verify,Right;A;C,False,ABC,55_N_Incon_gu_abauf_modri_factauf_revgri_lole_fact,N_,In,ct,n_gu,revgri_lole_fact,1,2,,,left,C,1,0,1,1,2,1,2,spatial-relational,55_N_Incon_gu_abauf_modri_factauf_revgri_lole_task
1,3,single-choice,BCA|CAB,BCA,ABC/Right;A;C,55_N_Incon_gu_abauf_modri_factauf_revgri_lole_revmodel,N_,In,el,n_gu,ri_lole_revmodel,1,2,,,right,E,1,0,1,1,2,1,2,spatial-relational,55_N_Incon_gu_abauf_modri_factauf_revgri_lole_task
1,1,single-choice,CAB|BAC,BAC,Right;A;B/Left;A;C,142_V_Con_ug_aufab_modri_factab_revri_model,_V,_C,el,_ug_,ctab_revri_model,3,1,,,right,C,1,1,1,0,0,0,0,spatial-relational,142_V_Con_ug_aufab_modri_factab_revri_task
1,2,verify,Left;B;C,True,BAC,142_V_Con_ug_aufab_modri_factab_revri_fact,_V,_C,ct,_ug_,actab_revri_fact,3,1,,,right,C,1,1,1,0,0,0,0,spatial-relational,142_V_Con_ug_aufab_modri_factab_revri_task
1,1,single-choice,CBA|ABC,ABC,Left;A;B/Right;C;B,15_N_Con_ug_abauf_modri_factab_revle_model,N_,Co,el,ug_a,ctab_revle_model,1,1,,,right,C,1,1,1,0,0,0,0,spatial-relational,15_N_Con_ug_abauf_modri_factab_revle_task
1,2,verify,Left;A;C,True,ABC,15_N_Con_ug_abauf_modri_factab_revle_fact,N_,Co,ct,ug_a,actab_revle_fact,1,1,,,right,C,1,1,1,0,0,0,0,spatial-relational,15_N_Con_ug_abauf_modri_factab_revle_task
